chunk_id,document_id,location,section_type,section_title,chunk_index,total_chunks,text,tokens,characters,has_dates,has_legal_refs,dates,case_numbers
6750524485b6640290c37b11_0,6750524485b6640290c37b11,6.HukukDairesi,TEMYIZ,2. Temyizen incelenen karar,0,1,"2. Temyizen incelenen karar, tarafların karşılıklı iddia ve savunmalarına, dayandıkları belgelere, uyuşmazlığa uygulanması gereken hukuk kuralları ile hukuki ilişkinin nitelendirilmesine, dava şartlarına, yargılama ve ispat kuralları ile kararda belirtilen gerekçelere göre usul ve kanuna uygun olup davalı vekilince temyiz dilekçesinde ileri sürülen nedenler kararın bozulmasını gerektirecek nitelikte görülmemiştir.",159,417,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
6750524485b6640290c37b11_0,6750524485b6640290c37b11,6.HukukDairesi,KARAR,I. KARAR Açıklanan sebeple,0,1,"I. KARAR Açıklanan sebeple; Temyiz olunan Bölge Adliye Mahkemesi kararının 6100 sayılı Kanunun 370 nci maddesinin birinci fıkrası uyarınca ONANMASINA, Temyiz edenler harçtan muaf olduğundan harç alınmasına yer olmadığına, Dosyanın İlk Derece Mahkemesine, kararın bir örneğinin Bölge Adliye Mahkemesine gönderilmesine, 23.01.2024 tarihinde oy birliğiyle karar verildi.",145,367,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
6750524485b6640290c37b12_0,6750524485b6640290c37b12,6.HukukDairesi,DAVA,23. Hukuk Dairesi Taraflar arasında açılan kooperatif üyeliğinin tespiti davasından dolayı yapılan yargılama sonunda mahkemece davanın reddine karar verilmiştir,0,1,"23. Hukuk Dairesi Taraflar arasında açılan kooperatif üyeliğinin tespiti davasından dolayı yapılan yargılama sonunda mahkemece davanın reddine karar verilmiştir. Kararın davacı tarafından istinaf edilmesi üzerine, Bölge Adliye Mahkemesince başvurunun esastan reddine karar verilmiştir. Bölge Adliye Mahkemesi kararı davacı tarafından temyiz edilmekle; kesinlik, süre, temyiz şartı ve diğer usul eksiklikler yönünden yapılan inceleme sonucunda, temyiz dilekçesinin kabulüne karar verildikten ve Tetkik Hakimi tarafından hazırlanan rapor dinlendikten sonra dosyadaki belgeler incelenip gereği düşünüldü:",220,601,True,True,"[""10.01.2024"", ""07.02.2013"", ""03.01.2018"", ""01.08.2013""]","[""2024/74 K."", ""2022/3610 E.""]"
6750524485b6640290c37b12_0,6750524485b6640290c37b12,6.HukukDairesi,DAVA,I. DAVA Davacı dava dilekçesinde özetle,0,1,"I. DAVA Davacı dava dilekçesinde özetle; davalı kooperatifin kurucularından olup 1989 ila 1998 yılları arasında yöneticilik yaptığını, kooperatif üyeliğinin devam edip etmediğini, devam ediyorsa genel kurulda isminin listeye dahil edilip edilmediğinin, eğer üyelikten çıkarılmış ise çıkış kararının tarafına tebliğe çıkarılıp çıkarılmadığı hususlarında kooperatife 03.01.2018 tarihinde yazılı başvuru yaptığını ancak cevap alamadığını ileri sürerek, kooperatif üyesi olduğunun tespitine karar verilmesini talep etmiştir.",206,520,True,True,"[""10.01.2024"", ""07.02.2013"", ""03.01.2018"", ""01.08.2013""]","[""2024/74 K."", ""2022/3610 E.""]"
6750524485b6640290c37b12_0,6750524485b6640290c37b12,6.HukukDairesi,DAVA,I. CEVAP Davalı kooperatif temsilcisi cevap dilekçesinde özetle,0,1,"I. CEVAP Davalı kooperatif temsilcisi cevap dilekçesinde özetle; davacının kooperatife üye iken tüm hak ve hisselerinin tamamını bütün aktif ve pasifi ile birlikte ... isimli şahsa devir ettiğini savunarak davanın reddine karar verilmesini istemiştir. III. İLK DERECE MAHKEMESİ KARARI İlk Derece Mahkemesi’nin yukarıda tarih ve sayısı belirtilen kararıyla; davalı kooperatifin kayıtları incelenmesinde davacının kurucu ortaklar arasında bulunduğu, ancak 07.02.2013 tarih ve 02642 yevmiye nolu noter belgesinde belirtildiği üzere hissesinin tamamını ...'a devrettiği, kooperatif tarafından 01.08.2013 tarihli yönetim kurulu kararı ile 01.08.2013 tarihinde yapılan toplantı neticesinde kooperatif üyelerinden ...'in hisselerinin ... tarafından devralındığı ve ...'in üyeliğine son verilmesine dair karar verildiği anlaşıldığı, davalı kooperatifin kayıt ve belgeleri, yönetim kurulu kararı dikkate alındığında her ne kadar davacı, davalı kooperatifin kurucu üyeleri arasında ise de kendisinin yapmış olduğu hisse devir sözleşmesi sonucunda üyelikten çıkarılmasına karar verildiği, davacının hisselerinin devrine ilişkin bu yönetim kurulu kararının kanuna, ana sözleşmeye ve dürüstlük kuralına aykırılık bulunmadığı, davacının resmi belgeye göre kendi iradesi ile kooperatif hisselerini devrettiğinin anlaşıldığı belirtilerek davanın reddine karar verilmiştir. IV. İSTİNAF A. İstinaf Yoluna Başvuranlar İlk Derece Mahkemesi’nin yukarıda belirtilen kararına karşı süresi içinde davacı istinaf başvurusunda bulunmuştur. B. İstinaf Sebepleri Davacı istinaf dilekçesinde özetle: üç hissesini değil iki hissesini devrettiğini belirterek istinaf yasa yoluna başvurmuştur.",623,1661,True,True,"[""10.01.2024"", ""07.02.2013"", ""03.01.2018"", ""01.08.2013""]","[""2024/74 K."", ""2022/3610 E.""]"
6750524485b6640290c37b12_0,6750524485b6640290c37b12,6.HukukDairesi,GEREKÇE,C. Gerekçe ve Sonuç Bölge Adliye Mahkemesi,0,1,"C. Gerekçe ve Sonuç Bölge Adliye Mahkemesi’nin yukarıda tarih ve sayısı belirtilen kararıyla; dosya kapsamındaki yazı, belge ve bilgilere, yasaya uygun gerektirici nedenlere, İlk Derece Mahkemesi kararının gerekçesinde dayanılan delillerle, delillerin tartışılması sonucu maddi olay ve hukuki değerlendirmede usul ve yasaya aykırı bir yön bulunmaması, re'sen gözetilmesi gereken, kamu düzenine herhangi bir aykırılığın da bulunmaması, kararın usul ve esas yönünden hukuka uygun olduğunu belirterek davacının istinaf başvurusunun esastan reddine karar verilmiştir.",216,563,True,True,"[""10.01.2024"", ""07.02.2013"", ""03.01.2018"", ""01.08.2013""]","[""2024/74 K."", ""2022/3610 E.""]"
6750524485b6640290c37b12_0,6750524485b6640290c37b12,6.HukukDairesi,TEMYIZ,2. Temyizen incelenen karar,0,1,"2. Temyizen incelenen karar, tarafların karşılıklı iddia ve savunmalarına, dayandıkları belgelere, uyuşmazlığa uygulanması gereken hukuk kuralları ile hukuki ilişkinin nitelendirilmesine, dava şartlarına, yargılama ve ispat kuralları ile kararda belirtilen gerekçelere göre usul ve kanuna uygun olup temyiz dilekçesinde ileri sürülen nedenler kararın bozulmasını gerektirecek nitelikte görülmemiştir.",152,400,True,True,"[""10.01.2024"", ""07.02.2013"", ""03.01.2018"", ""01.08.2013""]","[""2024/74 K."", ""2022/3610 E.""]"
6750524485b6640290c37b12_0,6750524485b6640290c37b12,6.HukukDairesi,KARAR,I. KARAR Açıklanan sebeplerle,0,1,"I. KARAR Açıklanan sebeplerle; Temyiz olunan Bölge Adliye Mahkemesi kararının 6100 sayılı Kanunun 370 nci maddesinin birinci fıkrası uyarınca ONANMASINA, Aşağıda yazılı temyiz giderinin temyiz edene yükletilmesine, Dosyanın İlk Derece Mahkemesine, kararın bir örneğinin Bölge Adliye Mahkemesine gönderilmesine, 10.01.2024 tarihinde oy birliğiyle karar verildi.",145,360,True,True,"[""10.01.2024"", ""07.02.2013"", ""03.01.2018"", ""01.08.2013""]","[""2024/74 K."", ""2022/3610 E.""]"
6750524485b6640290c37b13_0,6750524485b6640290c37b13,6.HukukDairesi,DAVA,11. Hukuk Dairesi tarafından temyiz inceleme görevinin Dairemize ait olduğu gerekçesiyle gönderilen dava dosyası üzerinde,0,1,"11. Hukuk Dairesi tarafından temyiz inceleme görevinin Dairemize ait olduğu gerekçesiyle gönderilen dava dosyası üzerinde, 2797 sayılı Yargıtay Kanununun 40 ncı ve Yargıtay İç Yönetmeliğinin 18 nci maddeleri uyarınca yapılan ön incelemede; dava konusu uyuşmazlığın niteliği ve temyizin kapsamının ticarî satım sözleşmesinden kaynaklı olduğu anlaşılmıştır. Yargıtay Büyük Genel Kurulunun dairelerin ... bölümüne ilişkin 07.01.2023 tarihli ve 2023/1 sayılı kararı uyarınca dosyayı inceleme görevi Yargıtay",208,503,True,True,"[""15.01.2024"", ""07.01.2023""]","[""2021/422 E."", ""2024/164 K."", ""2018/215 E."", ""2024/184 E."", ""2023/1178 K."", ""2020/566 K.""]"
6750524485b6640290c37b13_0,6750524485b6640290c37b13,6.HukukDairesi,OTHER,11. Hukuk Dairesine aittir,0,1,"11. Hukuk Dairesine aittir. Bu durumda, 2797 sayılı Kanunun 60 ncı maddesinin üçüncü fıkrasına göre temyiz incelemesini yapacak dairenin Hukuk İşbölümü İnceleme Kurulu tarafından belirlenmesi gerekir. KARAR Açıklanan sebeplerle; Dosyanın YARGITAY HUKUK İŞBÖLÜMÜ İNCELEME KURULUNA GÖNDERİLMESİNE, 15.01.2024 tarihinde oy birliğiyle karar verildi.",155,345,True,True,"[""15.01.2024"", ""07.01.2023""]","[""2021/422 E."", ""2024/164 K."", ""2018/215 E."", ""2024/184 E."", ""2023/1178 K."", ""2020/566 K.""]"
6750524485b6640290c37b14_0,6750524485b6640290c37b14,6.HukukDairesi,DAVA,4. Hukuk Dairesi Taraflar arasındaki kat karşılığı inşaat sözleşmesi ile bu sözleşmeye istinaden verilen vekaletnameden kaynaklı terditli olarak tapu iptali tescil ve tazminat talepli davasından dolayı yapılan yargılama sonunda,0,1,"4. Hukuk Dairesi Taraflar arasındaki kat karşılığı inşaat sözleşmesi ile bu sözleşmeye istinaden verilen vekaletnameden kaynaklı terditli olarak tapu iptali tescil ve tazminat talepli davasından dolayı yapılan yargılama sonunda, İlk Derece Mahkemesince davanın mirasçılardan ... dışındaki davacılar ve mirasçılar yönünden kabulüne karar verilmiştir. Kararın davalı ... vekilince istinaf edilmesi üzerine, Bölge Adliye Mahkemesince başvurunun esastan reddine karar verilmiştir. Bölge Adliye Mahkemesi kararı davalı ... vekilince duruşma istemli temyiz edilmekle",212,560,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_0,6750524485b6640290c37b14,6.HukukDairesi,DAVA,I. DAVA Davacı vekili dava dilekçesinde özetle,0,1,"I. DAVA Davacı vekili dava dilekçesinde özetle; müvekkillerinin maliki olduğu taşınmazlarına ilişkin olarak davalılardan ... ... Mühendislik Ltd. Şti. ile düzenleme şeklinde noterde 18.11.2013 tarihli arsa payı inşaat hakkı sözleşmesi yapıldığını, ... bu sözleşme ile taşınmaz üzerinde inşaat yapmayı ve 19 ile 21 no.lu daireler olmak üzere toplamda 2 adet daireyi müvekkillerine vermeyi taahhüt ettiklerini, müvekkillerinin sözleşmenin edimlerini yerine getirmiş olmasına rağmen davalı şirketin inşaatı yapmadığını, bu nedenle sözleşmenin geriye etkili olarak feshi ile dava konusu taşınmazların tapu kaydının iptaline ve müvekkilleri adına tesciline karar verilmesini, sözleşmenin ifa edilmemesinde tamamen kusursuz olan müvekkillerinin sözleşmenin hükümsüz kalması nedeniyle uğradıkları menfi zarara tekabül eden fazlaya ilişkin talep ve dava hakları saklı kalması kaydı ile şimdilik 1.000,00 TL maddi tazminatın davalılardan müştereken ve müteselsilen tahsilini, bu taleplerin kabul edilmemesi halinde gecikme nedeniyle müvekkillerine teslim edilmeyen daireler için şimdilik 1.000,00 TL gecikme tazminatının tahsilini, bu taleplerinin de kabul edilmemesi halinde müvekkillerine verilmesi taahhüt edilen iki dairenin dava tarihi itibariyle rayiç değerinin fazlaya dair hakları saklı kalmak üzere 1.000,00 TL'sinin davalılardan tahsiline karar verilmesini talep etmiştir.",525,1373,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_0,6750524485b6640290c37b14,6.HukukDairesi,DAVA,I. CEVAP Davalılardan,0,3,"I CEVAP Davalılardan ... vekili cevap dilekçesinde özetle; dava konusu taşınmazı tapu kaydına güvenerek iyiniyetli 3. şahıs olarak diğer davalı ...'dan satın almış olduğunu, müvekkilinin diğer davalı arasında hukuki durum itibari ile doğrudan bir ilişki bulunmadığını, davacının iddia etmiş olduğu gibi muvazaalı bir işlem söz konusu olmadığını, taşınmazın bedeli harç masraflarının düşük olması amacıyla düşük bir bedel olarak gösterilmiş olduğunu, davacı tarafından teminat yatırılarak müvekkilinin uğramış veya uğrayacağı zararların önüne geçilmesi gerektiğini, haksız ve hukuka aykırı açılan davanın müvekkili ... yönünden reddini istemiştir Diğer davalılar davaya cevap vermemişlerdir III. İLK DERECE MAHKEMESİ KARARI İlk Derece Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile taraflar arasındaki sözleşme ile taahhüt edilen dairelerin davacılara teslim edilmemiş olduğu, dava konusu ana taşınmazın 10.12.2013 tarih ve 34049 yevmiye numaralı satış ve birleştirme işlemi ile davalılardan ...",388,1007,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_1,6750524485b6640290c37b14,6.HukukDairesi,DAVA,I. CEVAP Davalılardan,1,3,"bir bedel olarak gösterilmiş olduğunu, davacı tarafından teminat yatırılarak müvekkilinin uğramış veya uğrayacağı zararların önüne geçilmesi gerektiğini, haksız ve hukuka aykırı açılan davanın müvekkili ... yönünden reddini istemiştir Diğer davalılar davaya cevap vermemişlerdir III. İLK DERECE MAHKEMESİ KARARI İlk Derece Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile taraflar arasındaki sözleşme ile taahhüt edilen dairelerin davacılara teslim edilmemiş olduğu, dava konusu ana taşınmazın 10.12.2013 tarih ve 34049 yevmiye numaralı satış ve birleştirme işlemi ile davalılardan ... Ltd.Şti. adına, 23.11.2015 tarih ve 37606 yevmiye numaralı satış işlemi ile bu şirket tarafından davalılardan ... adına ve 21.03.2016 tarih ve 10267 yevmiye numaralı satış işlemi ile ... tarafından da ... adına tescil edildiğini, ana taşınmaz üzerinde bulunan yapının kaçak olarak inşa edilmiş olduğu ve başkaca parselleri işgal ettiği ve bu yapıya ilişkin olarak kat irtifakının kurulmamış olduğundan davacıların davaya konu sözleşme ve vekaletname uyarınca davalılar tarafından vekaletnamelerin kötüye kullanılarak taşınmazın kendi aralarında devredilmiş olduğu, devir tarihleri ile sözleşme yükümlülüklerinin yerine getirilmeyerek davacıların menfaatleri dışında muvazaalı olarak yapılan bu devirler neticesinde davaya konu ana taşınmazın eski hale getirilmek suretiyle taşınmazın davalılardan şirket adına devir tarihi olan 10.12.2013 tarihinden sonraki takyidatlardan arındırılmış şekilde tapu kaydının iptali ile davacıların kendi adlarına tescili davacılar tarafından talep edebileceğinden davacı tarafın bu talebi yönünden davanın kabulüne karar verilmiş, dava konusu ana taşınmaz üzerinde bulunan binaya ilişkin olarak ... ruhsat belgesinin düzenlenmemiş olması ve tapu iptali ve tescil talebi kabul edilmiş olduğundan gecikme tazminatı ile kira bedeli talebi söz konusu olamayacağından tazminat talebinin reddine karar verilmiş ve ayrıca davacılardan ... mirasçılarından ...'in sunmuş olduğu dilekçe ile kendi hissesine düşen kısmını babası sağ iken hakkını aldığından hiçbir hak ve talebinin bulunmaması hususu dikkate alınarak ve ayrıca bu mirasçıya ilişkin olarak herhangi bir vekaletnamenin sunulmamış olması ve de bu davacının duruşmalara katılmamış olması sebebiyle bu mirasçı yönünden de davanın açılmamış sayılmasına karar verilmiştir IV. İSTİNAF A. İstinaf Yoluna Başvuranlar İlk Derece Mahkemesinin yukarıda belirtilen kararına karşı süresi içinde davalı ... vekili istinaf başvurusunda bulunmuştur",944,2515,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_2,6750524485b6640290c37b14,6.HukukDairesi,DAVA,I. CEVAP Davalılardan,2,3,"tarihi olan 10.12.2013 tarihinden sonraki takyidatlardan arındırılmış şekilde tapu kaydının iptali ile davacıların kendi adlarına tescili davacılar tarafından talep edebileceğinden davacı tarafın bu talebi yönünden davanın kabulüne karar verilmiş, dava konusu ana taşınmaz üzerinde bulunan binaya ilişkin olarak ... ruhsat belgesinin düzenlenmemiş olması ve tapu iptali ve tescil talebi kabul edilmiş olduğundan gecikme tazminatı ile kira bedeli talebi söz konusu olamayacağından tazminat talebinin reddine karar verilmiş ve ayrıca davacılardan ... mirasçılarından ...'in sunmuş olduğu dilekçe ile kendi hissesine düşen kısmını babası sağ iken hakkını aldığından hiçbir hak ve talebinin bulunmaması hususu dikkate alınarak ve ayrıca bu mirasçıya ilişkin olarak herhangi bir vekaletnamenin sunulmamış olması ve de bu davacının duruşmalara katılmamış olması sebebiyle bu mirasçı yönünden de davanın açılmamış sayılmasına karar verilmiştir IV. İSTİNAF A. İstinaf Yoluna Başvuranlar İlk Derece Mahkemesinin yukarıda belirtilen kararına karşı süresi içinde davalı ... vekili istinaf başvurusunda bulunmuştur B. İstinaf Sebepleri Davalı vekili; müvekkilinin iyi niyetli üçüncü kişi konumunda olduğu, tapu kaydına güvenerek taşınmazı satın aldığını, tapuya güvenin korunması gerektiğini, gerekçe kısmında müvekkilinin hangi nedenle iyi niyetli sayılmayacağının belirtilmediğini, davacının iddia ettiği gibi bir muvazaalı bir işlemin de söz konusu olmadığını belirterek hükmün kaldırılmasına karar verilmesini talep etmiştir",573,1516,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_0,6750524485b6640290c37b14,6.HukukDairesi,GEREKÇE,C. Gerekçe ve Sonuç Bölge Adliye Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile mahkemece yapılan keşifte taşınmaz üzerinde bina olduğu belirlendiği,0,1,"C. Gerekçe ve Sonuç Bölge Adliye Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile mahkemece yapılan keşifte taşınmaz üzerinde bina olduğu belirlendiği, bina yaşının ise 10 olduğunun bilirkişilerce belirlendiğini, davalı ...'ye taşınmazın 2016 yılında satış suretiyle devredildiği, devir tarihi itibariyle taşınmazın arsa olmasına rağmen üzerinde bina olduğunun anlaşıldığı, bu haliyle ... taşınmazın bir kat karşılığı inşaat sözleşmesine konu yerlerden olduğunu bilebilecek durumda olduğunu, sözleşmenin geriye etkili feshi ile tarafların verdiklerini geri isteyebileceği, yükleniciye avans olarak verilen tapu kaydının da fesihten sonra iptalinin istenebileceği gerekçesiyle davalı ... vekilinin istinaf başvurusunun esastan reddine karar verilmiştir.",289,763,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_0,6750524485b6640290c37b14,6.HukukDairesi,OTHER,5. Noterliğinin,0,1,"5. Noterliğinin 18.11.2013 tarih ve 21035 yevmiye numaralı Düzenleme Şeklinde Kat Karşılığı ve İnşaat Vaadi Sözleşmesi uyarınca dava konusu taşınmaz üzerinde davalı yüklenici tarafından yapılacak inşaattan 19 ve 21 no.lu dairelerin davacılara verileceğinin kararlaştırıldığı, davacıların, ...",123,292,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_0,6750524485b6640290c37b14,6.HukukDairesi,OTHER,5. Noterliğinin,0,1,"5. Noterliğinin 18.11.2013 tarihli ve 21036 yevmiye numaralı vekalemamesi ile dava dışı ... ... ve ...'e dava konusu taşınmazdaki hisselerinin satış yetkisi verilmiş olduğu, akabinde ise davacılardan ..., ..., ..., ... adına kayıtlı iken 10.12.2013 tarih ve 34049 yevmiye numarası ile davalı ... ... Ltd.Şti.ne satış işleminin gerçekleştirildiği, davalı şirket tarafından 23.11.2015 tarih ve 37606 yevmiye numarası ile davalı ...'a satıldığını, son olarak işbu taşınmazın davalı ... tarafından 21.03.2016 tarih ve 10267 yevmiye numarası ile davalı ...'ye satılmış olduğu anlaşılmıştır. Yukarıdaki açıklamalardan sonra, kısa aralıklarla taşınmazın devrediliyor olması ve mahkemece yapılan keşifte taşınmaz üzerinde bina olduğu belirlendiği, bina yaşının ise 10 olduğunun bilirkişilerce belirlendiği, davalı ...'ye taşınmazın 2016 yılında satış suretiyle devredildiği, devir tarihi itibariyle taşınmazın arsa niteliğinde olmasına rağmen üzerinde bina olması karşısında davalı ...'nin iyi niyet iddiasının dinlenemeyecektir. Bu nedenlerle davalı ...'nin temyiz isteminin reddi gerekmiştir.",431,1086,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_0,6750524485b6640290c37b14,6.HukukDairesi,TEMYIZ,3.Temyizen incelenen karar,0,1,"3.Temyizen incelenen karar, tarafların karşılıklı iddia ve savunmalarına, dayandıkları belgelere, uyuşmazlığa uygulanması gereken hukuk kuralları ile hukuki ilişkinin nitelendirilmesine, dava şartlarına, yargılama ve ispat kuralları ile kararda belirtilen gerekçelere göre usul ve kanuna uygun olup davalı vekilince temyiz dilekçesinde ileri sürülen nedenler kararın bozulmasını gerektirecek nitelikte görülmemiştir.",158,416,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b14_0,6750524485b6640290c37b14,6.HukukDairesi,KARAR,I. KARAR Açıklanan sebeple,0,1,"I. KARAR Açıklanan sebeple; Temyiz olunan Bölge Adliye Mahkemesi kararının 6100 sayılı Kanunun 370 nci maddesinin birinci fıkrası uyarınca ONANMASINA, Aşağıda yazılı temyiz giderinin temyiz edene yükletilmesine, Dosyanın İlk Derece Mahkemesine, kararın bir örneğinin Bölge Adliye Mahkemesine gönderilmesine, 09.01.2024 tarihinde oy birliğiyle karar verildi.",144,357,True,True,"[""21.03.2016"", ""18.11.2013"", ""23.11.2015"", ""10.12.2013"", ""09.01.2024""]","[""2024/59 K."", ""2022/3536 E.""]"
6750524485b6640290c37b15_0,6750524485b6640290c37b15,6.HukukDairesi,OTHER,6. Hukuk Dairesi,0,1,"6. Hukuk Dairesi 2024/229 E. , 2024/489 K. \n ""İçtihat Metni"" MAHKEMESİ :Asliye Hukuk Mahkemesi Davacılar vekili dava dilekçesinde özetle; müvekkillerinin murisinin davalıya ait işyerinin dış cephesinde boya işini yaparken yüksek elektrik akımına kapılarak ağır şekilde yaralandığını ve vefat ettiğini, yüksek gerilim hattı tesisinden sonra ... Belediyesinin ... kullanma izni vermiş ise ... Belediyesinin de sorumlu olacağını, yüksek gerilim hattının binaya ... kullanma izni verilmesinden sonra yapılmış ise ...'ın da sorumlu olacağını beyanla maddi, manevi tazminat talebinde bulunmuştur. İlk derece mahkemesince yapılan yargılama sonunda, bilirkişilerden alınan rapora göre kazanın oluşumunda davacılar murisinin %50, davalının %20, ihbar olunan ... Belediye başkanlığının %20, ihbar olunan ... Elektrik Dağıtım A.Ş.'nin %10 oranında kusurlu oldukları, aktüerya bilirkişisinden alınan rapora göre davacıların kaza dolayısıyla talepte bulunabileceği maddi tazminat miktarının toplam 183.446,31 TL olarak hesaplandığı gerekçesiyle davacıların maddi ve manevi tazminat taleplerinin kısmen kabulü ile davalıdan ve ihbar olunanlardan müteselsilen tahsiline karar verilmiştir. Karar taraf ve ihbar olunanlarca istinaf edilmiştir. ... Bölge Adliye Mahkemesi",477,1254,True,False,"[""19.12.2023"", ""05.02.2024"", ""07.11.2023""]","[""2024/229 E."", ""2024/489 K.""]"
6750524485b6640290c37b15_0,6750524485b6640290c37b15,6.HukukDairesi,OTHER,14. Hukuk Dairesince yapılan yargılama sonunda,0,1,"14. Hukuk Dairesince yapılan yargılama sonunda, davacı vekilinin istinaf kanun yoluna başvurusunun esastan reddine, davalı vekilinin istinaf kanun yoluna başvurusunun kabulü ile mahkeme kararının kaldırılmasına, davanın reddine, kamu düzeni gözetilerek ihbar edilenler ... Elektrik Parekende A.Ş ile ... Belediyesi hakkında usulen açılmış bir dava olmadığından esas hakkında karar verilmesine yer olmadığına karar verilmiştir. Bölge adliye mahkemesinin kararını davacılar vekili temyiz etmiştir. Dairemizin 2022/3933 Esas, 2023/3700 Karar ve 07.11.2023 tarihli kararı ile özetle, maddi tazminat istemli davaların tamamının reddi durumunda avukatlık ücretinin, Avukatlık Asgari Ücret Tarifesinin ikinci kısmının ikinci bölümüne göre hükmolunacağı, söz konusu ikinci kısım ikinci bölümde maktu vekalet ücretlerinin belirlendiği, karar tarihi itibariyle asliye hukuk mahkemeleri için belirlenen maktu vekalet ücreti miktarının 5.100,00 TL olduğu, mahkemece bu miktara hükmedilmesi gerekirken, nispi vekalet ücretine hükmedilmesi doğru olmadığı gerekçesiyle kararın davacılar yararına düzeltilerek onanmasına karar verilmiştir. Davalı vekili 19.12.2023 tarihli dilekçesi ile, Dairemizce davacının esasa ilişkin temyiz itirazları reddedildiğinden lehine Yargıtay duruşma vekalet ücretine hükmedilmesinin maddi hataya dayalı olduğu, kendi lehlerine duruşma vekalet ücretine hükmedilmesi gerektiği gerekçesiyle maddi hatanın giderilmesini talep etmiş ise de, söz konusu karar davacı tarafından temyiz edilmiş, davacı vekili Yargıtay duruşmasında hazır bulunmuş ve Dairemizce davacının vekalet ücreti konusundaki temyiz sebepleri haklı görülmüş olup, kararın davacı yararına düzeltilerek onanmasına karar verildiği anlaşıldığından davalı vekilinin maddi hata talebinin reddine karar verilmiştir. SONUÇ: Yukarıda açıklanan nedenlerle davalı vekilinin maddi hatanın giderilmesi başvurusunun REDDİNE, 05.02.2024 tarihinde oy birliğiyle karar verildi.",755,1939,True,False,"[""19.12.2023"", ""05.02.2024"", ""07.11.2023""]","[""2024/229 E."", ""2024/489 K.""]"
